DATE, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
10.12.1963,19631210,   5,   -3.9,   4.4,   8.0,    -999,   97.00,-999,   -2.6,   -8.1,  -10.6,-999,   0.0,   0,    0.000,   0
11.12.1963,19631211,   5,   -2.0,   4.8,   8.0,    -999,   90.00,-999,   -1.0,   -3.0,   -3.0,-999,   0.0,   0,    0.000,   0
12.12.1963,19631212,   5,   -2.6,   4.3,   8.0,    -999,   84.00,-999,   -1.4,   -4.0,   -3.5,-999,   0.2,   7,    0.000,   0
13.12.1963,19631213,   5,   -5.6,   3.7,   8.0,    -999,   86.00,-999,   -2.6,   -7.4,   -7.0,-999,   0.8,   7,    0.000,   0
14.12.1963,19631214,   5,   -7.6,   2.5,   7.0,    -999,   74.00,-999,   -6.0,  -11.2,  -13.0,-999,   1.5,   7,    1.900,   1
15.12.1963,19631215,   5,   -8.4,   2.8,   7.3,    -999,   84.00,-999,   -6.8,  -11.1,   -8.9,-999,   0.5,   7,    0.100,   3
16.12.1963,19631216,   5,   -8.6,   2.8,   5.3,    -999,   81.00,-999,   -5.0,  -10.9,   -9.5,-999,   0.2,   7,    3.700,   2
17.12.1963,19631217,   5,   -7.6,   2.9,   8.0,    -999,   85.00,-999,   -6.8,  -11.3,  -12.0,-999,   0.1,   7,    0.000,   2
18.12.1963,19631218,   5,  -11.5,   2.4,   4.7,    -999,   86.00,-999,   -7.0,  -15.1,   -8.0,-999,   0.1,   7,    0.900,   2
19.12.1963,19631219,   5,  -11.0,   2.4,   5.7,    -999,   89.00,-999,   -8.2,  -16.6,  -18.0,-999,   0.0,   0,    1.800,   2
20.12.1963,19631220,   5,   -9.2,   2.5,   7.3,    -999,   82.00,-999,   -7.6,  -14.0,  -16.0,-999,   0.0,   0,    0.600,   2
21.12.1963,19631221,   5,   -8.9,   2.8,   5.0,    -999,   86.00,-999,   -6.2,  -10.6,   -9.0,-999,   0.0,   0,    3.300,   2
22.12.1963,19631222,   5,  -14.3,   1.7,   3.3,    -999,   86.00,-999,  -10.5,  -16.6,  -17.3,-999,   0.0,   0,    4.500,   2
23.12.1963,19631223,   5,  -12.2,   2.0,   3.0,    -999,   82.00,-999,   -7.0,  -20.5,  -20.0,-999,   0.0,   0,    6.500,   2
24.12.1963,19631224,   5,   -8.5,   2.3,   1.3,    -999,   70.00,-999,   -3.4,  -14.0,  -17.8,-999,   0.0,   0,    6.300,   2
25.12.1963,19631225,   5,   -5.6,   3.2,   5.0,    -999,   78.00,-999,   -1.5,   -9.0,  -12.0,-999,   0.0,   0,    4.300,   2
26.12.1963,19631226,   5,   -3.0,   4.0,   4.3,    -999,   85.00,-999,    0.0,   -9.8,  -12.5,-999,   3.2,   1,    4.000,   2
27.12.1963,19631227,   5,    0.8,   6.3,   8.0,    -999,   97.00,-999,    1.2,   -1.5,   -1.6,-999,   1.1,   1,    0.000,   1
28.12.1963,19631228,   5,   -0.8,   5.7,   7.0,    -999,   93.00,-999,    2.0,   -3.1,   -0.5,-999,   0.0,   0,    1.600,   0
29.12.1963,19631229,   5,   -2.0,   4.9,   8.0,    -999,   94.00,-999,   -1.8,   -3.4,   -3.4,-999,   0.0,   0,    0.000,   0
30.12.1963,19631230,   5,   -1.5,   5.1,   8.0,    -999,   94.00,-999,   -1.0,   -3.0,   -2.4,-999,   0.0,   0,    0.000,   0
31.12.1963,19631231,   5,   -1.4,   5.3,   8.0,    -999,   94.00,-999,   -0.4,   -2.0,   -1.5,-999,   0.0,   0,    0.000,   0
01.01.1964,19640101,   5,   -1.3,   5.2,   8.0,    -999,   94.00,-999,   -0.8,   -2.6,   -2.4,-999,   1.0,   7,    0.000,   2
02.01.1964,19640102,   5,   -0.6,   5.5,   8.0,    -999,   93.00,-999,    0.2,   -1.1,   -1.3,-999,   0.0,   0,    0.000,   3
03.01.1964,19640103,   5,   -3.6,   4.4,   4.7,    -999,   93.00,-999,   -1.0,   -5.5,   -4.4,-999,   0.0,   0,    2.800,   3
04.01.1964,19640104,   5,   -4.5,   3.6,   1.3,    -999,   82.00,-999,   -0.5,   -9.0,  -11.9,-999,   0.0,   0,    6.800,   3
05.01.1964,19640105,   5,   -6.6,   3.5,   8.0,    -999,   93.00,-999,   -5.2,  -11.0,  -13.0,-999,   0.0,   0,    0.000,   3
06.01.1964,19640106,   5,   -5.4,   3.9,   8.0,    -999,   95.00,-999,   -4.8,   -6.5,   -6.6,-999,   0.0,   0,    0.000,   3
07.01.1964,19640107,   5,   -4.0,   4.3,   8.0,    -999,   94.00,-999,   -3.6,   -5.4,   -5.2,-999,   0.0,   7,    0.000,   3
08.01.1964,19640108,   5,   -3.2,   4.5,   8.0,    -999,   93.00,-999,   -2.8,   -3.6,   -3.3,-999,   3.5,   7,    0.000,   3
09.01.1964,19640109,   5,   -2.6,   4.8,   8.0,    -999,   94.00,-999,   -2.2,   -3.5,   -4.0,-999,  11.2,   7,    0.000,   9
10.01.1964,19640110,   5,   -5.0,   4.0,   8.0,    -999,   89.00,-999,   -2.2,   -6.6,   -2.4,-999,   0.0,   7,    0.000,  24
11.01.1964,19640111,   5,  -12.2,   2.3,   0.7,    -999,   83.00,-999,   -5.5,  -16.5,   -9.2,-999,   0.0,   0,    7.000,  24
12.01.1964,19640112,   5,  -15.0,   1.9,   3.3,    -999,   86.00,-999,   -8.5,  -19.6,  -20.0,-999,   0.0,   0,    2.400,  24
13.01.1964,19640113,   5,  -11.0,   2.4,   1.3,    -999,   86.00,-999,   -6.8,  -19.2,  -19.7,-999,   0.0,   0,    2.700,  23
14.01.1964,19640114,   5,   -5.2,   3.6,   8.0,    -999,   89.00,-999,   -2.6,  -16.6,  -15.4,-999,   6.3,   8,    0.000,  20
15.01.1964,19640115,   5,  -11.6,   2.4,   3.3,    -999,   78.00,-999,   -2.2,  -18.5,   -6.0,-999,   0.0,   0,    3.100,  15
16.01.1964,19640116,   5,  -16.0,   1.6,   1.3,    -999,   88.00,-999,  -12.1,  -22.5,  -22.5,-999,   0.0,   0,    4.500,  14
17.01.1964,19640117,   5,  -19.0,   1.3,   2.3,    -999,   87.00,-999,  -12.4,  -23.2,  -21.7,-999,   0.0,   0,    4.800,  13
18.01.1964,19640118,   5,  -19.7,   1.2,   2.7,    -999,   87.00,-999,  -14.0,  -22.1,  -22.1,-999,   0.0,   0,    5.000,  13
19.01.1964,19640119,   5,  -17.2,   1.5,   7.0,    -999,   87.00,-999,  -12.0,  -23.0,  -23.0,-999,   0.6,   7,    1.100,  13
20.01.1964,19640120,   5,  -17.6,   1.5,   4.7,    -999,   87.00,-999,  -13.5,  -20.0,  -19.5,-999,   0.0,   7,    1.800,  14
21.01.1964,19640121,   5,  -17.2,   1.6,   4.7,    -999,   88.00,-999,  -11.0,  -21.9,  -22.0,-999,   0.0,   0,    4.000,  14
22.01.1964,19640122,   5,  -11.0,   2.3,   4.7,    -999,   89.00,-999,   -7.6,  -21.1,  -22.0,-999,   0.0,   7,    1.400,  13
23.01.1964,19640123,   5,   -8.4,   3.2,   8.0,    -999,   91.00,-999,   -4.0,  -12.5,   -8.8,-999,   0.0,   0,    0.000,  13
24.01.1964,19640124,   5,   -6.4,   3.3,   8.0,    -999,   92.00,-999,   -4.0,  -10.8,  -11.0,-999,   0.0,   7,    0.000,  13
25.01.1964,19640125,   5,   -1.2,   4.9,   7.0,    -999,   90.00,-999,   -0.4,   -5.6,   -6.0,-999,   0.0,   7,    0.000,  13
26.01.1964,19640126,   5,   -1.0,   4.8,   7.0,    -999,   84.00,-999,   -0.5,   -1.5,   -1.6,-999,   0.0,   7,    0.000,  13
27.01.1964,19640127,   5,   -0.2,   5.5,   8.0,    -999,   90.00,-999,    0.7,   -1.6,   -1.9,-999,   0.0,   7,    0.000,  13
28.01.1964,19640128,   5,   -0.8,   5.1,   8.0,    -999,   88.00,-999,    0.2,   -1.8,   -2.0,-999,   0.0,   0,    0.000,  13
29.01.1964,19640129,   5,   -7.0,   3.3,   3.3,    -999,   86.00,-999,   -0.8,  -10.4,  -10.0,-999,   0.0,   0,    4.800,  12
30.01.1964,19640130,   5,   -8.0,   3.1,   8.0,    -999,   92.00,-999,   -6.4,  -12.4,  -12.4,-999,   4.0,   8,    0.000,  12
31.01.1964,19640131,   5,   -0.6,   5.2,   8.0,    -999,   91.00,-999,    1.4,   -6.7,   -6.5,-999,   0.9,   8,    0.000,  16
01.02.1964,19640201,   5,    3.4,   6.8,   8.0,    -999,   89.00,-999,    4.0,   -0.7,   -3.0,-999,   1.8,   1,    0.000,  14
02.02.1964,19640202,   5,    4.2,   7.1,   8.0,    -999,   86.00,-999,    5.0,    3.6,    2.8,-999,   0.1,   1,    0.000,   4
03.02.1964,19640203,   5,    3.6,   7.3,   8.0,    -999,   92.00,-999,    5.0,    2.6,    2.5,-999,   0.0,   0,    0.000,   0
04.02.1964,19640204,   5,    3.9,   6.1,   6.7,    -999,   75.00,-999,    6.5,    2.2,    1.0,-999,   0.5,   1,    3.700,   0
05.02.1964,19640205,   5,    1.0,   4.9,   5.3,    -999,   74.00,-999,    2.8,    0.0,    0.2,-999,   1.9,   8,    1.500,   0
06.02.1964,19640206,   5,   -2.5,   3.9,   5.0,    -999,   73.00,-999,    0.0,   -3.7,   -3.6,-999,   0.8,   7,    0.600,   2
07.02.1964,19640207,   5,   -4.8,   2.8,   4.0,    -999,   69.00,-999,   -2.0,   -9.1,  -10.0,-999,   3.9,   7,    6.100,   3
08.02.1964,19640208,   5,   -0.8,   5.2,   8.0,    -999,   92.00,-999,    1.0,   -5.0,   -5.0,-999,   1.5,   8,    0.000,   5
09.02.1964,19640209,   5,    1.8,   6.3,   7.3,    -999,   90.00,-999,    2.5,    1.0,    0.5,-999,   1.3,   1,    0.000,   0
10.02.1964,19640210,   5,    2.4,   6.4,   6.3,    -999,   87.00,-999,    3.8,    1.0,    0.5,-999,   0.8,   1,    3.000,   0
11.02.1964,19640211,   5,    1.8,   6.1,   8.0,    -999,   87.00,-999,    3.0,    1.3,    0.8,-999,   2.4,   8,    0.000,   0
12.02.1964,19640212,   5,    0.0,   4.8,   2.7,    -999,   79.00,-999,    2.0,   -0.6,   -2.0,-999,   0.0,   7,    1.900,   0
13.02.1964,19640213,   5,   -2.5,   3.6,   2.0,    -999,   65.00,-999,    2.0,   -5.1,   -2.0,-999,   0.0,   0,    7.500,   0
14.02.1964,19640214,   5,   -3.6,   3.1,   1.3,    -999,   68.00,-999,   -0.2,   -8.5,  -10.0,-999,   0.0,   0,    8.600,   0
15.02.1964,19640215,   5,   -4.2,   3.2,   0.7,    -999,   74.00,-999,    0.7,   -8.4,   -9.8,-999,   0.0,   0,    7.800,   0
16.02.1964,19640216,   5,   -2.5,   4.3,   3.0,    -999,   85.00,-999,    0.7,   -6.0,   -7.5,-999,   0.0,   0,    4.300,   0
17.02.1964,19640217,   5,   -0.8,   5.1,   7.0,    -999,   89.00,-999,    1.2,   -5.5,   -7.0,-999,   5.9,   1,    0.000,   0
18.02.1964,19640218,   5,    1.9,   6.4,   7.3,    -999,   91.00,-999,    4.0,    0.4,   -1.0,-999,   2.2,   8,    0.000,   0
19.02.1964,19640219,   5,    0.7,   5.7,   6.7,    -999,   85.00,-999,    5.0,   -1.3,    0.0,-999,   0.0,   0,    4.500,   0
20.02.1964,19640220,   5,   -2.6,   3.6,   4.3,    -999,   70.00,-999,    0.7,   -4.7,   -3.8,-999,   0.0,   0,    8.100,   0
21.02.1964,19640221,   5,   -3.8,   3.2,   0.7,    -999,   72.00,-999,    0.5,   -8.3,   -9.2,-999,   0.0,   0,    9.000,   0
22.02.1964,19640222,   5,   -2.8,   3.5,   0.0,    -999,   71.00,-999,    2.2,   -8.2,  -10.0,-999,   0.0,   0,    9.300,   0
23.02.1964,19640223,   5,   -0.6,   4.0,   4.3,    -999,   71.00,-999,    3.4,   -6.1,   -7.9,-999,   0.0,   0,    8.900,   0
24.02.1964,19640224,   5,    0.1,   4.5,   5.3,    -999,   74.00,-999,    3.8,   -2.1,   -2.5,-999,   0.0,   0,    1.000,   0
25.02.1964,19640225,   5,    0.2,   5.1,   1.3,    -999,   83.00,-999,    5.8,   -3.3,   -4.3,-999,   0.0,   0,    8.400,   0
26.02.1964,19640226,   5,    0.4,   5.5,   4.0,    -999,   87.00,-999,    5.7,   -2.5,   -3.2,-999,   0.0,   0,    5.900,   0
27.02.1964,19640227,   5,    0.0,   5.6,   8.0,    -999,   92.00,-999,    1.0,   -1.0,   -1.5,-999,   0.0,   0,    0.000,   0
28.02.1964,19640228,   5,    1.0,   6.3,   8.0,    -999,   96.00,-999,    1.7,   -0.2,   -0.1,-999,   0.5,   1,    0.000,   0
29.02.1964,19640229,   5,    3.3,   6.4,   8.0,    -999,   84.00,-999,    5.5,    1.0,    0.0,-999,   0.0,   0,    0.000,   0
01.03.1964,19640301,   5,    2.4,   6.3,   4.3,    -999,   83.00,-999,    7.4,    0.4,    0.3,-999,   0.0,   0,    3.900,   0
02.03.1964,19640302,   5,    0.7,   5.2,   1.3,    -999,   80.00,-999,    5.0,   -3.0,   -4.4,-999,   0.0,   0,    6.400,   0
03.03.1964,19640303,   5,   -0.9,   5.1,   6.0,    -999,   87.00,-999,    0.5,   -2.6,   -3.8,-999,   0.0,   0,    1.500,   0
04.03.1964,19640304,   5,   -2.0,   4.4,   8.0,    -999,   83.00,-999,   -1.0,   -2.6,   -3.5,-999,   0.0,   7,    0.000,   0
05.03.1964,19640305,   5,   -1.4,   3.7,   8.0,    -999,   66.00,-999,    1.2,   -3.1,   -3.3,-999,   0.0,   7,    0.000,   0
06.03.1964,19640306,   5,   -3.2,   3.2,   8.0,    -999,   67.00,-999,   -1.5,   -5.1,   -5.0,-999,   0.3,   7,    0.000,   0
07.03.1964,19640307,   5,   -4.8,   3.5,   8.0,    -999,   82.00,-999,   -3.0,   -6.4,   -7.3,-999,   0.5,   7,    0.000,   1
08.03.1964,19640308,   5,   -4.4,   3.5,   3.7,    -999,   81.00,-999,   -1.2,   -9.0,   -9.5,-999,   0.0,   0,    6.800,   0
09.03.1964,19640309,   5,   -1.1,   4.1,   0.7,    -999,   75.00,-999,    4.0,   -7.0,   -9.8,-999,   0.0,   0,    9.100,   0
10.03.1964,19640310,   5,   -0.3,   4.8,   1.7,    -999,   82.00,-999,    4.2,   -4.5,   -5.6,-999,   0.0,   0,    6.000,   0
11.03.1964,19640311,   5,    0.9,   5.6,   6.3,    -999,   86.00,-999,    5.8,   -1.5,   -2.0,-999,   0.0,   0,    2.500,   0
12.03.1964,19640312,   5,    2.4,   5.3,   6.0,    -999,   75.00,-999,    9.6,   -2.6,   -4.0,-999,   0.0,   0,    6.600,   0
13.03.1964,19640313,   5,    2.6,   6.3,   7.3,    -999,   84.00,-999,    5.6,    0.3,   -1.2,-999,   6.0,   8,    0.000,   0
14.03.1964,19640314,   5,    1.6,   6.3,   7.3,    -999,   91.00,-999,    3.0,    0.3,    0.0,-999,   0.0,   7,    0.000,   4
15.03.1964,19640315,   5,    0.4,   4.9,   7.3,    -999,   78.00,-999,    3.0,   -1.4,   -1.6,-999,   1.6,   7,    0.200,   2
16.03.1964,19640316,   5,   -1.8,   3.9,   5.0,    -999,   73.00,-999,    1.5,   -4.1,   -4.5,-999,   0.0,   7,    5.900,   4
17.03.1964,19640317,   5,   -2.5,   3.5,   1.3,    -999,   68.00,-999,    1.0,   -7.0,   -7.4,-999,   0.0,   0,   10.000,   0
18.03.1964,19640318,   5,   -2.0,   3.5,   1.3,    -999,   68.00,-999,    1.5,   -6.5,   -7.4,-999,   0.0,   0,    7.900,   0
19.03.1964,19640319,   5,    0.3,   4.5,   6.7,    -999,   73.00,-999,    2.0,   -4.2,   -5.8,-999,   4.2,   1,    0.600,   0
20.03.1964,19640320,   5,    3.4,   7.1,   8.0,    -999,   90.00,-999,    5.4,    0.8,    0.4,-999,   1.6,   1,    0.000,   0
21.03.1964,19640321,   5,    4.0,   7.5,   6.7,    -999,   91.00,-999,    6.5,    1.6,    1.4,-999,   1.5,   1,    0.000,   0
22.03.1964,19640322,   5,    7.6,   8.3,   6.0,    -999,   80.00,-999,   12.0,    3.0,    2.2,-999,   1.0,   1,    5.000,   0
23.03.1964,19640323,   5,    6.6,   8.1,   6.7,    -999,   84.00,-999,   10.4,    3.6,    2.4,-999,   3.3,   1,    1.500,   0
24.03.1964,19640324,   5,    6.0,   7.7,   5.7,    -999,   83.00,-999,   10.7,    4.0,    3.6,-999,   0.0,   0,    4.800,   0
25.03.1964,19640325,   5,    6.4,   7.9,   7.3,    -999,   85.00,-999,   10.2,    2.4,    1.2,-999,   1.8,   1,    1.400,   0
26.03.1964,19640326,   5,    7.0,   9.2,   8.0,    -999,   91.00,-999,    8.8,    5.0,    5.0,-999,  16.8,   1,    0.000,   0
27.03.1964,19640327,   5,    4.8,   8.0,   8.0,    -999,   91.00,-999,    6.6,    4.1,    3.8,-999,   3.3,   1,    0.000,   0
28.03.1964,19640328,   5,    4.0,   6.9,   8.0,    -999,   86.00,-999,    5.5,    2.5,    2.5,-999,   1.8,   1,    0.000,   0
29.03.1964,19640329,   5,    4.4,   7.2,   8.0,    -999,   87.00,-999,    5.4,    2.9,    3.0,-999,   1.0,   1,    0.000,   0
30.03.1964,19640330,   5,    5.6,   6.7,   7.3,    -999,   76.00,-999,   10.0,    0.4,   -0.5,-999,   0.0,   0,    2.100,   0
31.03.1964,19640331,   5,    7.8,   8.7,   8.0,    -999,   83.00,-999,    9.5,    5.5,    4.5,-999,   0.0,   1,    0.000,   0
01.04.1964,19640401,   5,    8.9,   9.5,   8.0,    -999,   84.00,-999,   11.0,    5.5,    5.3,-999,   0.0,   0,    0.000,   0
02.04.1964,19640402,   5,   11.7,  10.7,   4.0,    -999,   78.00,-999,   18.7,    6.8,    5.1,-999,   0.0,   0,    7.500,   0
03.04.1964,19640403,   5,   10.2,  10.7,   5.3,    -999,   84.00,-999,   15.0,    6.8,    5.0,-999,   0.0,   0,    6.800,   0
04.04.1964,19640404,   5,    6.8,   8.9,   8.0,    -999,   91.00,-999,    9.2,    6.0,    4.1,-999,  21.3,   1,    0.000,   0
05.04.1964,19640405,   5,    5.7,   7.9,   8.0,    -999,   85.00,-999,    7.2,    4.6,    4.6,-999,   1.6,   1,    0.000,   0
06.04.1964,19640406,   5,    4.9,   7.1,   8.0,    -999,   81.00,-999,    8.0,    4.0,    4.0,-999,   0.8,   1,    0.000,   0
07.04.1964,19640407,   5,    3.8,   6.0,   8.0,    -999,   76.00,-999,    6.2,    1.5,    1.4,-999,   2.8,   8,    0.200,   0
08.04.1964,19640408,   5,    2.2,   5.9,   5.0,    -999,   82.00,-999,    6.5,    0.9,   -0.5,-999,   2.9,   8,    3.900,   0
09.04.1964,19640409,   5,    4.9,   8.3,   7.3,    -999,   96.00,-999,    7.6,    1.8,   -0.4,-999,   1.5,   1,    0.000,   0
10.04.1964,19640410,   5,    9.1,   9.1,   4.3,    -999,   80.00,-999,   17.2,    0.4,    0.8,-999,   0.0,   0,    8.400,   0
11.04.1964,19640411,   5,   12.0,   8.8,   0.7,    -999,   67.00,-999,   19.5,    2.6,    0.0,-999,   0.0,   0,   10.100,   0
12.04.1964,19640412,   5,   11.0,   9.3,   4.7,    -999,   73.00,-999,   16.6,    5.3,    2.3,-999,   0.0,   1,    7.300,   0
13.04.1964,19640413,   5,   10.4,  10.3,   7.3,    -999,   81.00,-999,   14.2,    7.5,    5.8,-999,   3.5,   1,    0.700,   0
14.04.1964,19640414,   5,    6.6,   9.1,   8.0,    -999,   92.00,-999,   11.1,    5.3,    6.3,-999,   4.1,   1,    0.600,   0
15.04.1964,19640415,   5,    9.0,   8.8,   3.7,    -999,   78.00,-999,   14.0,    3.4,    1.0,-999,   0.0,   1,    6.800,   0
16.04.1964,19640416,   5,   11.2,   8.9,   1.7,    -999,   70.00,-999,   19.2,    2.3,    0.5,-999,   0.0,   0,   11.800,   0
17.04.1964,19640417,   5,   13.8,  10.0,   4.0,    -999,   67.00,-999,   21.3,    4.8,    2.3,-999,   0.0,   0,   12.400,   0
18.04.1964,19640418,   5,   15.4,  10.1,   3.3,    -999,   61.00,-999,   21.8,    6.4,    3.0,-999,   0.0,   0,   10.100,   0
19.04.1964,19640419,   5,   16.0,  10.4,   3.7,    -999,   56.00,-999,   24.0,   10.9,    8.5,-999,   0.0,   0,    7.600,   0
20.04.1964,19640420,   5,   14.1,  11.1,   4.7,    -999,   70.00,-999,   20.0,    8.5,    6.0,-999,   0.0,   0,    4.700,   0
21.04.1964,19640421,   5,   10.6,  11.9,   7.0,    -999,   93.00,-999,   14.6,    9.6,    7.3,-999,   8.3,   1,    0.100,   0
22.04.1964,19640422,   5,   10.6,   9.7,   2.3,    -999,   76.00,-999,   17.0,    7.0,    5.5,-999,   0.7,   1,   11.300,   0
23.04.1964,19640423,   5,   10.4,   9.9,   4.3,    -999,   79.00,-999,   14.5,    5.1,    4.1,-999,   1.5,   1,    2.600,   0
24.04.1964,19640424,   5,    7.5,   8.9,   6.7,    -999,   86.00,-999,   12.0,    5.0,    5.1,-999,   2.9,   1,    4.300,   0
25.04.1964,19640425,   5,    9.9,   8.0,   6.3,    -999,   67.00,-999,   13.5,    5.8,    5.3,-999,   0.0,   1,    3.400,   0
26.04.1964,19640426,   5,    9.8,   7.3,   0.7,    -999,   61.00,-999,   15.0,    4.4,    0.9,-999,   0.0,   0,   12.600,   0
27.04.1964,19640427,   5,    8.8,   6.3,   2.0,    -999,   58.00,-999,   16.4,   -1.1,   -2.6,-999,   0.0,   0,   12.600,   0
28.04.1964,19640428,   5,   14.5,   9.5,   6.3,    -999,   61.00,-999,   22.5,    2.7,    0.0,-999,   4.5,   1,   12.500,   0
29.04.1964,19640429,   5,   14.0,  10.9,   4.0,    -999,   69.00,-999,   18.0,   11.4,   10.0,-999,   0.6,   1,    5.900,   0
30.04.1964,19640430,   5,   10.5,   9.2,   3.7,    -999,   71.00,-999,   15.3,    8.6,    7.0,-999,   1.2,   1,    8.600,   0
01.05.1964,19640501,   5,    9.4,   8.7,   4.7,    -999,   74.00,-999,   13.0,    6.2,    3.4,-999,   1.1,   1,    4.500,   0
02.05.1964,19640502,   5,    9.7,   8.8,   7.7,    -999,   75.00,-999,   13.7,    6.0,    4.7,-999,   3.9,   1,    1.600,   0
03.05.1964,19640503,   5,   12.5,  11.5,   8.0,    -999,   80.00,-999,   17.0,    8.0,    7.9,-999,   4.6,   1,    0.800,   0
04.05.1964,19640504,   5,   12.7,  11.5,   7.3,    -999,   77.00,-999,   16.2,   11.0,   10.5,-999,   4.7,   1,    1.500,   0
05.05.1964,19640505,   5,    9.3,  10.7,   5.3,    -999,   90.00,-999,   13.4,    7.5,    7.2,-999,   7.9,   1,    3.700,   0
06.05.1964,19640506,   5,   11.9,  10.1,   1.7,    -999,   73.00,-999,   16.3,    8.1,    6.2,-999,   0.0,   0,    8.900,   0
07.05.1964,19640507,   5,   13.0,  10.8,   3.3,    -999,   74.00,-999,   18.5,    4.3,    2.1,-999,   0.0,   0,    6.000,   0
08.05.1964,19640508,   5,   14.5,  13.2,   7.3,    -999,   78.00,-999,   22.5,   11.1,    9.5,-999,   6.4,   1,    3.100,   0
09.05.1964,19640509,   5,   12.4,  11.6,   5.3,    -999,   80.00,-999,   16.5,    9.6,    9.4,-999,   0.0,   0,    6.100,   0
10.05.1964,19640510,   5,   13.6,   9.9,   1.3,    -999,   67.00,-999,   19.2,    5.8,    4.0,-999,   0.0,   0,   11.100,   0
11.05.1964,19640511,   5,   16.3,  10.3,   5.0,    -999,   60.00,-999,   21.0,    9.1,    4.7,-999,   0.0,   0,    9.800,   0
12.05.1964,19640512,   5,   17.4,  12.1,   2.3,    -999,   63.00,-999,   23.4,    9.6,    7.7,-999,   0.0,   0,   11.900,   0
13.05.1964,19640513,   5,   19.9,  15.9,   3.3,    -999,   70.00,-999,   26.5,    9.6,    7.2,-999,   6.6,   1,   12.300,   0
14.05.1964,19640514,   5,   15.3,  14.9,   8.0,    -999,   82.00,-999,   19.5,   13.6,   14.0,-999,  10.7,   1,    0.300,   0
15.05.1964,19640515,   5,   11.7,   8.7,   2.7,    -999,   63.00,-999,   16.2,    9.2,    7.6,-999,   0.0,   0,   13.100,   0
16.05.1964,19640516,   5,   11.8,   8.9,   2.7,    -999,   68.00,-999,   17.5,    3.7,    1.7,-999,   0.0,   0,   11.200,   0
17.05.1964,19640517,   5,   13.8,   9.9,   1.0,    -999,   64.00,-999,   19.5,    4.9,    3.9,-999,   0.0,   0,   13.000,   0
18.05.1964,19640518,   5,   16.6,  11.3,   3.0,    -999,   64.00,-999,   24.5,    5.6,    3.5,-999,   4.4,   1,   12.800,   0
19.05.1964,19640519,   5,   14.6,  14.8,   5.7,    -999,   87.00,-999,   18.5,   12.8,   12.1,-999,   2.8,   1,    4.200,   0
20.05.1964,19640520,   5,   12.6,  12.5,   8.0,    -999,   84.00,-999,   15.8,   10.1,    8.4,-999,   2.1,   1,    0.000,   0
21.05.1964,19640521,   5,   12.0,   9.9,   4.0,    -999,   70.00,-999,   17.0,    8.5,    7.6,-999,   0.0,   0,    9.100,   0
22.05.1964,19640522,   5,   12.8,   9.5,   2.7,    -999,   65.00,-999,   17.8,    4.2,    1.7,-999,   0.0,   0,   12.500,   0
23.05.1964,19640523,   5,   16.6,   9.7,   0.3,    -999,   53.00,-999,   22.4,    7.0,    2.9,-999,   0.0,   0,   14.200,   0
24.05.1964,19640524,   5,   17.9,  11.5,   0.7,    -999,   56.00,-999,   24.1,    8.6,    5.6,-999,   0.0,   0,   14.400,   0
25.05.1964,19640525,   5,   19.2,  12.5,   3.7,    -999,   56.00,-999,   24.8,   10.5,    7.7,-999,   0.5,   1,   13.000,   0
26.05.1964,19640526,   5,   15.0,  14.9,   7.3,    -999,   86.00,-999,   18.3,   12.3,   10.5,-999,   2.9,   1,    0.600,   0
27.05.1964,19640527,   5,   15.8,  13.7,   4.3,    -999,   76.00,-999,   20.5,   11.1,   10.0,-999,   0.0,   0,    8.300,   0
28.05.1964,19640528,   5,   16.9,  13.6,   6.0,    -999,   71.00,-999,   21.5,   10.3,    8.5,-999,   0.0,   0,    3.100,   0
29.05.1964,19640529,   5,   16.2,  14.5,   4.3,    -999,   79.00,-999,   22.0,   12.3,   11.0,-999,   0.0,   0,    6.300,   0
30.05.1964,19640530,   5,   18.0,  14.5,   2.0,    -999,   73.00,-999,   24.0,    9.6,    8.0,-999,   0.0,   0,   13.900,   0
31.05.1964,19640531,   5,   19.8,  13.6,   1.0,    -999,   62.00,-999,   26.5,    9.2,    8.1,-999,   0.0,   0,   12.500,   0
01.06.1964,19640601,   5,   21.8,  16.0,   4.0,    -999,   63.00,-999,   28.0,   12.6,   10.9,-999,   0.0,   0,   11.000,   0
02.06.1964,19640602,   5,   18.4,  14.9,   4.0,    -999,   68.00,-999,   23.0,   14.6,   12.8,-999,   3.7,   1,    6.900,   0
03.06.1964,19640603,   5,   16.2,  14.9,   5.7,    -999,   80.00,-999,   23.6,   13.5,   12.5,-999,  22.9,   1,    6.200,   0
04.06.1964,19640604,   5,   18.1,  14.3,   1.3,    -999,   71.00,-999,   23.5,   10.1,    8.5,-999,   0.0,   0,   11.800,   0
05.06.1964,19640605,   5,   21.9,  17.1,   3.3,    -999,   66.00,-999,   28.4,   10.9,    9.5,-999,   0.0,   0,   14.000,   0
